address,liquid_uxki,staked_uxki,unbonding_uxki,rewards_uxki,total_uxki,total_xki
ki1qcpsa0j26gzr76emrxraa9e0vcr9xpmxcr0fhe,1108444,0,0,0,1108444,1.108444
ki1w76kcaf09d4862m7zu6j8edh6gs9xtkhkpm0e8,1108105,0,0,0,1108105,1.108105
ki1hgvrtpsjl8trv97x37kzjkj07766rlfwkuh37j,1107396,0,0,0,1107396,1.107396
ki1m23n7cxff3d26l9asxyee3xq6gudaqvxwque9h,1107339,0,0,0,1107339,1.107339
ki1fddv7kyuayq3wa5cekyxf5ayeht608mqma5d34,1107038,0,0,0,1107038,1.107038
ki1678we4kyy2txhzlhzusufe0y47sw5qshu5wj6q,1106978,0,0,0,1106978,1.106978
ki1e7k8uvym0ydekawlfrm9q0vj2hhe46hxd2vt35,1106799,0,0,0,1106799,1.106799
ki1875d64ct7x4zrrspk98lry2v6h5lk6cxxpmt0x,1106373,0,0,0,1106373,1.106373
ki1ts3pncya02duykrjj3tmmkdy6nwvmwzq7e7j0j,1106173,0,0,0,1106173,1.106173
ki1zx57pznhd9f0pfqyrjav8xuw2u393e0jjyur6y,1106130,0,0,0,1106130,1.10613
ki1p463exrclwa55spfz535yvynm03c6ch0kud48m,1105910,0,0,0,1105910,1.10591
ki1hhhuv7u72tsnav6rj22jtdeqkssupwqahsqaz9,1105803,0,0,0,1105803,1.105803
ki1e06pgha4dlcqvsq43udzerh564cw4wk9qag2ex,1105631,0,0,0,1105631,1.105631
ki1nfevwnxfc3umaxc50lte0npcgtrpgtz67lele8,1105188,0,0,0,1105188,1.105188
ki1m3a3r0qeu7r3m3xv07y9amf7p48tm3zg4talyq,1105134,0,0,0,1105134,1.105134
ki126zvv3fmvpst8v9jy7qgqjs9975qvgal3tyqvv,1104833,0,0,0,1104833,1.104833
ki13mt2s7wu8apv5h2vkjrvfmlgpl7g9kfs6q35xy,1104777,0,0,0,1104777,1.104777
ki1ar399qp0sps4wrdn2zfm2suchp09v05ad7vvqv,1104670,0,0,0,1104670,1.10467
ki140yeph4nhtxkg98wk86vjegp9njhuzuc4kw673,1104524,0,0,0,1104524,1.104524
ki13pfu5exr8v4asdfqsdgdmqeyjh5v4xcsh5myyf,1104244,0,0,0,1104244,1.104244
ki1n9lx9t4f9wgpvp7x4pzwml3zm3snyku42d5fxa,1104234,0,0,0,1104234,1.104234
ki1ra00wyr3fdrealwj3sgn00l5c84jdal3s3vark,1103666,0,0,0,1103666,1.103666
ki1xxd3a4z94mj6l4z48j9qe3afjdcgg49u7499r8,1103519,0,0,0,1103519,1.103519
ki1zdqj4mtc7wldhvu7qcak88rxqyfp6vu33adyrv,1103515,0,0,0,1103515,1.103515
ki1dfkdl7a5ndx62sw7xv22c9340pywvxw4662ffm,1103060,0,0,0,1103060,1.10306
ki125s8mg37cj8ht5u0k2dmhyruzh0ae6xgdzfa66,1103000,0,0,0,1103000,1.103
ki1j56ey5a62fatxa3tdtvpk5zpg4ylv5u8y8reat,1102907,0,0,0,1102907,1.102907
ki1t03c0g7z4j7nugkn4ktjuvrqkrz92x5dk76yt2,1102080,0,0,0,1102080,1.10208
ki13tq65srh53n4yfj974hppw2swk7rnzts4l9cfy,1101997,0,0,0,1101997,1.101997
ki156kuw4y732m923cm7ufq598kkz8tpagyqsqdwt,1101950,0,0,0,1101950,1.10195
ki1695sqw5g73ggzfxfeurwjkpgsx4lv4j2qdup3w,1101618,0,0,0,1101618,1.101618
ki1zwu7tmfuc040g0sreutsf64huv3s6xr7dje9hv,1101591,0,0,0,1101591,1.101591
ki1umpkgecjk2ujvhtv57wdvvhtdjvkc9cwmhuvpr,1101309,0,0,0,1101309,1.101309
ki1uayu6y2sev0c2dmc68f9m0d9gv8z03qxy90vef,1100739,0,0,0,1100739,1.100739
ki12dzj8j4c8vdpc0kgkytnt5rel836dfwz6wzdyu,1100620,0,0,0,1100620,1.10062
ki1q3yg3j33rktzw3666vuzxw2crxks0txjag7jth,1100500,999600,0,96806,2196906,2.196906
ki1mwrv5qux03572chukta8zvf98tydswecvzaejf,1100000,0,0,0,1100000,1.1
ki1lrdesrt367daazdhae5dkvvagc8gg6r9efkm29,1100000,0,0,0,1100000,1.1
ki1e4kfnv535p59gtwec2egznxtxkg358zm0jjuue,1100000,0,0,0,1100000,1.1
ki16mfxv63fsufgwawe4qgvd3j99q567j09w2nz37,1100000,0,0,0,1100000,1.1
ki15fe9qdukrqt387nm9k2gkjfgaa7lx32dyrp8yp,1100000,0,0,0,1100000,1.1
ki1euuqda6hn4s59fkzjgr3gkr4cmj4448spkq04y,1099847,0,0,0,1099847,1.099847
ki1gele87q76ac3wccw5xdylezyzekv6k8e8cwc9x,1099744,0,0,0,1099744,1.099744
ki1ze2qd4dn0q96nmuq3d8l26r8cfafhvghhgns2k,1099657,0,0,0,1099657,1.099657
ki1wxyq96pl58c3gww289exarud0exghdnkfk46t9,1099454,0,0,0,1099454,1.099454
ki1sqhly2uuts09ns8a8sdmkz8dkvmhh6trm7rwjd,1099452,0,0,0,1099452,1.099452
ki1m5le3euluq0kvcrkzh49w6vzs6l9u3hprtady3,1099399,0,0,0,1099399,1.099399
ki1kvjx5pn8qhge4dynk87rjqwjxngtqzwm4kw3jj,1098674,0,0,0,1098674,1.098674
ki1u42dfgmw092ae9cw7mhnar448mweazfzdta4q8,1098670,0,0,0,1098670,1.09867
ki19uxd4p5shqh2cp3nntnatds03e3xkkgdzawhcq,1098643,0,0,0,1098643,1.098643
ki1qz7nr4xznmp0qwx2txnmc794nytef26nh69hs7,1098098,999900,0,322651,2420649,2.420649
ki1nl40dvhm2u8auuw5rtm9k8q84x7zgt5605le4j,1097647,0,0,0,1097647,1.097647
ki1ntxe5vwzzjgsg9qftvykp2p8t7xjpe4ce9ajvr,1097041,0,0,0,1097041,1.097041
ki17xsk7cma5dg54q2lxdcasvgnhxknyfrlkdahcg,1097026,0,0,0,1097026,1.097026
ki1sh8pj5j3ukh2hznqrj2ravmstgxtk0aty9f8ye,1096716,0,0,0,1096716,1.096716
ki1ppagrtjk4x22xwszfgrywhdut8jz279the5sfy,1096476,0,0,0,1096476,1.096476
ki1mjqnhqzr8usv5dn32ecprrwunugqr3d4th79rt,1096185,49985001500,0,0,49986097685,49986.097685
ki1hph6lvynjd8llasdkmhdxdan22qx2t93wwk5mv,1096185,49985001500,0,0,49986097685,49986.097685
ki1hc02p3h00pyattmfxu8ykm050m0mzkrc0vyrlt,1096185,9997000300,0,0,9998096485,9998.096485
ki17gzy69uzu9jyrdgj7yrjkvzzmvxacp4r3hdy8q,1096185,9997000300,0,0,9998096485,9998.096485
ki10ppjhnrn0a5yhrun3ttmv58k77qzdkp0cccmap,1096185,9997000300,0,0,9998096485,9998.096485
ki1l0zrfqf3evs8366h50mxt6230p9h2cpnvxuna4,1094976,0,0,0,1094976,1.094976
ki1j0m7ttzrmjetj0juj0698pflw3a86ddtrznuca,1094966,0,0,0,1094966,1.094966
ki1xqwmypx2ty3puscujv3lklmsgyzkr5ydxdz5cg,1094645,0,0,0,1094645,1.094645
ki1qphzltgp27frpp9h8s4chjlcxw0lpwy6ulwwzh,1094594,0,0,0,1094594,1.094594
ki138x8z5za76xfawz9pwsz6lktwlgxr7stvwr56y,1094410,0,0,0,1094410,1.09441
ki1rdvtj2eem8gyualzhw8295slk443prfn7eek3g,1094403,0,0,0,1094403,1.094403
ki144gxzcwnwr92nddl8z3vrqvznn4xm8820thns5,1094330,0,0,0,1094330,1.09433
ki1vk2ae4crtvxfkp7hqjguut0jjndnazmj6r8clu,1094210,0,0,0,1094210,1.09421
ki1942wfa3fwvela6gt80dzx4qykkl2ck634dy0fq,1094090,0,0,0,1094090,1.09409
ki138zjp8a9t8tfyv5laqjdnql7shrhdl5ff680rm,1093979,0,0,0,1093979,1.093979
ki1c5zre8yzq4s5c5htqffjkf6puf2mmlfltp06us,1093902,0,0,0,1093902,1.093902
ki1emn7g3wkzdm59ndplscrzsk7hllms6wt62wga7,1093727,203956970006,0,4198732199,208156795932,208156.795932
ki1s2j9my8z53j8lut9dy2jrg64n0mfkhctlt4sz8,1093636,0,0,0,1093636,1.093636
ki1u4xj6zfgdpt5zvqmeldqrn0204ztvd05evp973,1093397,0,0,0,1093397,1.093397
ki1zj44mywg86zc3c7h7sk3luv0zldzhad3w2ttr6,1093014,0,0,0,1093014,1.093014
ki1hcchhpqzur9e79csjfp5tn3gmmftevp9xzwlxy,1092955,0,0,0,1092955,1.092955
ki1egq7xvqrcur43pf4d2m76qpc04mmrxrheaxd2z,1092796,0,0,0,1092796,1.092796
ki1k8sgfdm8pg6zgvw0cz440kjdfnj94gtpg40xjq,1092620,0,0,0,1092620,1.09262
ki1w87rg6cfwxsl7csmt82xjrrg9nl95g28z25vek,1092500,9997000300,0,0,9998092800,9998.0928
ki1v2g8hcdly0fua87sqyndkhwhhzsq7k4ah2kpjk,1092500,381685471,0,0,382777971,382.777971
ki1sr3t0met2jhv07wkm43jl3vhljyeky8pgykl2l,1092500,9997000300,0,0,9998092800,9998.0928
ki1cr4l0qefnwt44gwnfjfwv4zh4l3tgzm9fqz4x7,1092500,49985001500,0,0,49986094000,49986.094
ki1vlr5unhjumn2muk6ajkz0e7gdelp2jc6u9pmjg,1092164,0,0,0,1092164,1.092164
ki1r4r77hw4ft6jn7zny7tz29st4tkqdm9hcsjkg4,1091921,0,0,0,1091921,1.091921
ki1z0e6wqw8kd2dmkxpvu5pmnp0yhnyu43s3j9nv2,1091055,0,0,0,1091055,1.091055
ki1l9cqrlfnnvancudsp2wutm9jvwf749vvq9u97m,1090862,0,0,0,1090862,1.090862
ki1q8ms6g9f6ju5uqpxe7lv6jg30yfez0q78cxsm6,1090666,0,0,0,1090666,1.090666
ki1rmap84au36jkmv3weazx6yvm43qturvcczzlgw,1090642,115027218710,0,7101395658,122129705010,122129.70501
ki1qtrm4jrfmtx2rgdet09shezuvh0vv5v5jxgyhd,1090494,0,0,0,1090494,1.090494
ki12kaapjnf7j5jd88gtn9ec024fdsruc7l4a8c3g,1090381,0,0,0,1090381,1.090381
ki1k9v77y9muns9xs3909kh0vxtatghyc2c65rrxd,1090172,0,0,0,1090172,1.090172
ki1zja9xayj0jqyasva3t2tmsaf2y0shywmnnpycv,1090165,0,0,0,1090165,1.090165
ki1lww4z5an4a80yvxe9vs2vf56fuvj6dy9g6ekde,1089911,0,0,0,1089911,1.089911
ki1na7efmf4xlwua2mjmhyjan80mwyantaspkrzcz,1089881,0,0,0,1089881,1.089881
ki16ukg5735jk02uudq2nnyt99ctrlkkv9ul0ymz7,1089614,0,0,0,1089614,1.089614
ki1jgcf9ej9x2hq0755t2sdlv9vnay4ujn7hyprfl,1089043,0,0,0,1089043,1.089043
ki1qfxjdv2sn8rlxtht07rdf7afm6lnry59k6e37y,1089000,1000,0,0,1090000,1.09
ki1cf6hgr7yvxvz962dnpdtd8qf3esf2p7umhks02,1088996,0,0,0,1088996,1.088996
ki1jqd76ll4xuzqaf7g7f8qx8j0c8t5lhfz55qy4s,1088906,0,0,0,1088906,1.088906
ki1jqs3l46av7tuqmhngp0rdehzwca6cua4p5gjpj,1088792,0,0,0,1088792,1.088792
ki15fgf9gcpurnrmrlh322mg6rvsy0n6f5mfl6en7,1088721,0,0,0,1088721,1.088721
ki18s00v33e2mxxcpq6cug4mqt3f0nezmmlcthget,1088598,0,0,0,1088598,1.088598
ki1ks2z0xl2dczwlavfyk24v36xhl9jx3xgec4tac,1088549,0,0,0,1088549,1.088549
ki18e4afdxd443k7ng7pwgtlayq2m7cr5wxfsdpjh,1088317,0,0,0,1088317,1.088317
ki1weqwjju8ry2tsx9v22rd3mjykafasjlss2se6n,1088104,0,0,0,1088104,1.088104
ki1zfuq79v5pft29jhct2pyuvetk6zy8dz04gvtpw,1087963,0,0,0,1087963,1.087963
ki1mx26py964dy0rraylx9pz2wu3p7lv9j5cnga70,1087772,0,0,0,1087772,1.087772
ki1059qwc07gxwu7fh9c7t6xsr9fgc2e0ksxzkevc,1087739,0,0,0,1087739,1.087739
ki1tdzdhjah95gw0fuct27870vu9e8cr436r588vf,1087639,0,0,0,1087639,1.087639
ki1g4ft6csey5tv8t5dk6lhwnpe7t7d7z5mve28hg,1087282,0,0,0,1087282,1.087282
ki1qv0m7pm5jf7elfc2m32t9qzrtq69903wzram96,1087194,0,0,0,1087194,1.087194
ki1plhu07ahqh8xhnzdmya09xlenalsrmlgdfwp0a,1087000,0,0,0,1087000,1.087
ki1z77a73t80uxh6tgnesfylqj7n5nt42ytay945l,1086619,0,0,0,1086619,1.086619
ki1q9egk5yyqspfw6mr3vutkth2fmc6tufk22xfek,1086157,0,0,0,1086157,1.086157
ki18nszxha39n6x42ththv2m3t66rzvefsn6m39kw,1085725,0,0,0,1085725,1.085725
ki1f7950ekvznemsesc234xvum5mldy2vy2krv2yr,1085377,0,0,0,1085377,1.085377
ki1l66k9saqugvey8vrsv30g6v5eu5h5xc03lhcuj,1085268,0,0,0,1085268,1.085268
ki1z6ugm0kjae93ma3uc5h8hcm49gt8erxccrdazu,1085243,0,0,0,1085243,1.085243
ki1l9r5qn20acyhykn4c2d0pn8d44tk0hh40j6mzc,1085133,0,0,0,1085133,1.085133
ki1jvaq7hur7xext8w46vc36jcmn4k5xk98ku8r8t,1085107,0,0,0,1085107,1.085107
ki1329xnrt6y426xuzt4zsw9ccq46d7jkga88u650,1085076,0,0,0,1085076,1.085076
ki1826at33uc4n4s4h2kerk4x8mc4ntdava4muqw2,1085000,0,0,0,1085000,1.085
ki17pyqz4408kc79dehxrxnv3zjnvtlc4lfa790rd,1085000,0,0,0,1085000,1.085
ki1qk7vlfet6qdkp3pqe23k3v39hx60kwk23ccn6y,1084917,50913736,0,17746219,69744872,69.744872
ki1spy7l37tp8xy68t8e309per8ad4ylemqgr2ecn,1084887,0,0,0,1084887,1.084887
ki1fpu6987zgdjf65yeyr2uuut82talr59g7wg7ae,1084808,0,0,0,1084808,1.084808
ki1ud7aer9ur064gw9edtk68e46vktxazh9ql30c7,1084569,0,0,0,1084569,1.084569
ki1rzwq7vteummfsq3xv7qrsf8jz6hkmmnrpu854m,1083731,0,0,0,1083731,1.083731
ki17dsway8g6zk9uqvtnxqv9y234wmd503y427wxv,1083654,0,0,0,1083654,1.083654
ki1z25uef9lxk54u77hy3ssv2erfhzh6jz8uxkpmm,1083610,0,0,0,1083610,1.08361
ki15hus3y3297qw3p629lq555k0rqdk90v8cnd38v,1083423,0,0,0,1083423,1.083423
ki1eg975tulaycgxmj3qg40apcqwwwxc9tk6emng9,1083116,0,0,0,1083116,1.083116
ki1vcgxvcr7ump38e5wprfgaaawu4dcz7uc8tgzqm,1082872,0,0,0,1082872,1.082872
ki14tfct2avejv3fyv9z0jvrze48ufa53pfjunth6,1082659,0,0,0,1082659,1.082659
ki1zx7rgm2l8922ed8lnlzlmkdk722tz9aktjehjz,1082584,0,0,0,1082584,1.082584
ki1hjlszpuk7slc06e6rzy4edfz5aqya739q3he37,1082449,2274264857,0,207777103,2483124409,2483.124409
ki1ucmwtxh5hgzk4tu2wuanunsjxzp0jtd0y2u07r,1082369,0,0,0,1082369,1.082369
ki159xlvfyqsfcas9xphafld5xy3cm499udy3k8gk,1082296,0,0,0,1082296,1.082296
ki1me4ccn4ut5j0v4d7p20vktwdf9tg27qm5rlf9j,1082200,41233879,0,0,42316079,42.316079
ki1ak355uqpcjzdnutwuutgm4tc2066cps59985gv,1082188,0,0,0,1082188,1.082188
ki1h6xcdfj9ff9rk2vyze7f5aeuzt6wt2rwemt7ek,1082118,0,0,0,1082118,1.082118
ki190m4437yydlecf2kp64cuqlcz9amyxhux6xhrt,1081747,0,0,0,1081747,1.081747
ki12ul2hx6vx9jyjmsv9zc2wtv0dr79fdw45m0kc7,1081403,0,0,0,1081403,1.081403
ki14y53meat0ehx2k0c38knym9zczzezedr47ujhx,1081100,0,0,0,1081100,1.0811
ki12zj672nek2fjrgsrje6dfje84lt34ycwec0nrw,1081093,0,0,0,1081093,1.081093
ki1rx0jxukgrh6c2a0tacdq9tx3jngj9ur0u5uq7e,1080988,0,0,0,1080988,1.080988
ki1suvlzxf5057p5tlu9636ysy02t6v38e2jah4ef,1080480,0,0,0,1080480,1.08048
ki1f6efxpaagpz9v6u46rmvzxl5zdetehct32ntjw,1080118,0,0,0,1080118,1.080118
ki13874pwgsz6n9sjj47fj03zhfrgpekrk76mre7e,1079921,0,0,0,1079921,1.079921
ki12mf5rk0xry2m2krw98fsjnrg8ndr66462wxnzs,1079848,0,0,0,1079848,1.079848
ki187ldamhmhgtn8nvh0tvrkc7jwg0hcf72he3nmh,1079748,59343152805,0,5044217570,64388450123,64388.450123
ki16xd5ywk80tfmehfvp8jcpwqn68tmfaj4754qsa,1078707,0,0,0,1078707,1.078707
ki1e8lxzwx5wwlnduwat3x9fuqcwqzzsewr8gtmss,1078636,0,0,0,1078636,1.078636
ki1mzgfcv9una3zzq584kd08yu7gljaxkl3zf83s3,1078204,1969834343,0,875614094,2846526641,2846.526641
ki17gv5y3203zjmwh0hjp8caakgn3rg3lrw29jyj0,1078097,0,0,0,1078097,1.078097
ki1lwkr9wpm35e93tnjj9awhhph0p6620n0t298cs,1077994,0,0,0,1077994,1.077994
ki1s7km0a7lk3e0nfstkltcuqecgya7f5u5ay59hq,1077977,0,0,0,1077977,1.077977
ki1g5jzxdmfuk880r4hl448e0zx8yyj6kn4mly27r,1077867,0,0,0,1077867,1.077867
ki155gzpx9kacvulen0zkf8q780v3vpvpk4ur57x0,1077601,0,0,0,1077601,1.077601
ki13c4csj6zm68hwlcz7yznhf4tydccyhjraepy3n,1077580,0,0,0,1077580,1.07758
ki1psdmaz8chs9uc0zpnz6akhlyzpxh9agpfyxmlw,1077449,0,0,0,1077449,1.077449
ki167lf3p93x9cne0qwpgddu3j0ysdhqsswl5ljwp,1077419,0,0,0,1077419,1.077419
ki162xd76k3jfd73fjslfjh9x8jgkvgaf8t32j9es,1077314,0,0,0,1077314,1.077314
ki1a08almax3767m0485rugmkrt9kuf48y6nksh3v,1077264,0,0,0,1077264,1.077264
ki1jzxvn6uga7l8xswt5ahu0s9u787purep2qnw2r,1077218,0,0,0,1077218,1.077218
ki16pc9mj3apkpg87tfc7l36hzhz0jkwetpwg292m,1076785,0,0,0,1076785,1.076785
ki1hs24u84ftn98a2ls0u64ggk3trltuufem48u6x,1076393,0,0,0,1076393,1.076393
ki17xlryjng84wr8xt0sjq7lmwz92a348wz2jr9e5,1076391,0,0,0,1076391,1.076391
ki1x5ypey9v9evmk3g5guzveh6gkkgn55v65ylg3a,1076341,158664383356,0,11073242888,169738702585,169738.702585
ki16xxry62huavcfpkts6phgmjngpv9adnfuty6wg,1075981,0,0,0,1075981,1.075981
ki19l6nnlxg62sj57ejk06xqqcpk59l5vkht55cqg,1075932,0,0,0,1075932,1.075932
ki1t8p4l9sm7msvnl8y2cd6fwzw40aslzkk9wdqun,1075440,0,0,0,1075440,1.07544
ki15msrg5rvjnawdj6ra43um2cuvdtrtlt9cmjk75,1075354,0,0,0,1075354,1.075354
ki14g5su2s4f055jj7jwqs4czmnh6k7py4v4z4ctf,1075111,0,0,0,1075111,1.075111
ki1fauuc09464dkrl0mtxcldf0tctm2jhej28t0tw,1074585,0,0,0,1074585,1.074585
ki1jc0sg0zjpz35gw4tlgn7efyzsmx87zsc76vxfr,1074328,0,0,0,1074328,1.074328
ki1n8rne2s9xz7hsxu8eu063lan3fdvk974qp85cp,1074285,0,0,0,1074285,1.074285
ki1gxw2zyk6ny8fdr9q9nlu08h4q5a34kvwpqpmjl,1073683,0,0,0,1073683,1.073683
ki125j5ac6f0dem20dce2ryq2up27wy3v43dzxmja,1073020,0,0,0,1073020,1.07302
ki1kv0ax5ra2fg3dcec3nnaddxsxxjghtrmrt8lyh,1072835,0,0,0,1072835,1.072835
ki1eu5nc84jra9g9qsvzfzzkjllhrpa5qvlnccav5,1072832,0,0,0,1072832,1.072832
ki192cs53ladgqffeyz45dc7ddwwsh5qwvk04jgf5,1072799,0,0,0,1072799,1.072799
ki1yw5ywvxkm6mw4au8n343kn4wmv0hjzus2e7v8j,1072696,0,0,0,1072696,1.072696
ki1ksuz9m9vwtwjg67jvhcyce7npgme27fc29rfdp,1072515,0,0,0,1072515,1.072515
ki1j4z2emvafntkc3lcuts6tupaa7qpzknvx27f78,1072056,0,0,0,1072056,1.072056
ki1ga8g7krapufvfpjh6yfpm6zklafhd88z7t0r67,1071926,39000000,0,3974348,44046274,44.046274
ki1qdlug9864zj5mh76p7n70f2pcn56jfgtytmj3g,1071826,0,0,0,1071826,1.071826
ki1crv6u7dpgqpsx2qyg9w8hfc6ppf9dpan6uwvcq,1071281,0,0,0,1071281,1.071281
ki1vnqju8h3y0lkp5q7um950t2v30f2k098u66suc,1071221,0,0,0,1071221,1.071221
ki1ad46f6sdhrcwycejt0n4al5ja7pmdgruvxv8zp,1071103,0,0,0,1071103,1.071103
ki15a84pmu5qa9pps40g7vyzqar0p77mg0e0m7m0p,1071004,0,0,0,1071004,1.071004
ki1tmp99hgqux43a3hnr29k3kaks4stjd588mk9vm,1070940,0,0,0,1070940,1.07094
ki19equ4xqhg23jzpug57y3a3q68pgjuc98vm7gsj,1070647,0,0,0,1070647,1.070647
ki1xd3k0dgzv5s2e7vetw99374qa05606pkp3hnyw,1070604,0,0,0,1070604,1.070604
ki1x3junmecxx43eyyzr05fz29uca3nhxz5vu0sy9,1070227,0,0,0,1070227,1.070227
ki1h4fsz9jtuvz07cjfku533xay76qk0qvw9lp6zv,1070136,263198836043,0,28199011058,291398917237,291398.917237
ki1wgdy47sw4j0v7kxyx2s4slrtshd74eedv3d69a,1070076,0,0,0,1070076,1.070076
ki19e8xk694h86xf2skhcfrp0ychu56mrvj6f4jxn,1070000,49999000000,0,32271125752,82271195752,82271.195752
ki1v903lf54z98tsr2v2m5x8z7hjx0j2eu66nvkn5,1069657,0,0,0,1069657,1.069657
ki1t96ds9s985cpwtyayykgez6qnrwec9cx6tef7g,1069228,513938781,0,54545055,569553064,569.553064
ki1z6gumyc7qpdmpys70z7ywky65scmajg99d9cne,1069055,0,0,0,1069055,1.069055
ki1y4rs2wsnply909j0zpjgzlludtg4ythaj9m323,1068891,0,0,0,1068891,1.068891
ki1tvpaq7dmut3xg3sv4e5qk5cgd6nny7tzuxegzp,1068787,0,0,0,1068787,1.068787
ki1f39ux5vduek66zstqr6pzzx3sxvd0zx594js2g,1068770,0,0,0,1068770,1.06877
ki1y8s9maf6r9y936x3gccns3q93qgh5tu0aqazpa,1068759,0,0,0,1068759,1.068759
ki1cna2ddd7zcxcv4ssc4ffmsk4zvd4h7ql7c4ms5,1068715,42283835,0,5463431,48815981,48.815981
ki15a4qz3unpayjalzq20z3zdkuvr4vu7wlyuyvg9,1068489,0,0,0,1068489,1.068489
ki1fu0rwu868e0uqg47kr6wg789yz538n02ylqu7c,1068406,0,0,0,1068406,1.068406
ki1mcqa9m4pu60c845rva55ajqy360kf05ffdugkc,1068012,0,0,0,1068012,1.068012
ki1r7jwqn73wdn8v2r7wa975xex44wwrwfh3gcg2e,1067669,0,0,0,1067669,1.067669
ki1p2py5f4znc7mqr06hrh737q5egl9updpy9yqhg,1067582,0,0,0,1067582,1.067582
ki1m7dcu6dpphgwr3xfwa5tv87qdcxgmsjy0p208d,1067500,0,0,0,1067500,1.0675
ki1070n5e5az5lx4f8v2eemwenxmhll46wmk5xg9x,1066847,0,0,0,1066847,1.066847
ki1e9jwge5j6lp3lmpvsht0a7aqsqp9ct4397fwtl,1066690,0,0,0,1066690,1.06669
ki1886zc6l3x8uhrjs8a9uplnvqm5f8usa3zym048,1066681,0,0,0,1066681,1.066681
ki120geyda8jua768hl9vjze22q408pcdhnt0ud57,1066611,0,0,0,1066611,1.066611
ki1zz3echudaf6xrces6rksgsy6xqpcmjgcvy3hve,1066547,0,0,0,1066547,1.066547
ki1z9g06pndzjwtdaeft3t3a3clga46a273xpkw2g,1065909,0,0,0,1065909,1.065909
ki1lxprahs9ptamq3rshtg8mhmztvxmkv204rg9k7,1065808,0,0,0,1065808,1.065808
ki1sy7agwdr9t7jr9ya0je23yx9vlssn5zpl56raw,1065701,0,0,0,1065701,1.065701
ki13ezvrxdf5lwe66sup9zf8pmxg33tyeztg64u3r,1065657,0,0,0,1065657,1.065657
ki1g2x0q4mlz3ryt6zfuxv9vumx2wdvejl2v9k8qg,1065584,0,0,0,1065584,1.065584
ki1wzahpzdv44qfdmh38p04n8xqf2c8ycy6wemlxr,1065523,0,0,0,1065523,1.065523
ki1yn8h5qvm7zy6xke4gxgjn8q903qld7q9nzhr30,1065151,721399349,0,25081782,747546282,747.546282
ki1ag0mkapkxym4ux7ptqlm5fhy7qjvxuycxl3nfd,1065025,0,0,0,1065025,1.065025
ki1ym34hmdnlef7nve775tkqv7znds0yczs2v7xsa,1064911,0,0,0,1064911,1.064911
ki1gthckzeu3p2udntct5ad7ku7mrshl8vumpwjkh,1064851,0,0,0,1064851,1.064851
ki18ds49jxe2nhy7ff3fjyhz9ucsk9qa74nd66asn,1064114,0,0,0,1064114,1.064114
ki19y77vt252fu6cqxj2f0c90x3hyd0ty7ywf6k4y,1063924,0,0,0,1063924,1.063924
ki1aemxqhtvwney5kajlprh9ssjyhpakytmtg3tpt,1063821,0,0,0,1063821,1.063821
ki1msr6lkw2am6q2d2eswd4n0jjlxsxrnetylldjz,1063671,0,0,0,1063671,1.063671
ki1sl6c3n0wt9vfajw8n2lhjwwfdltamxrsmpw2hd,1063630,0,0,0,1063630,1.06363
ki12kc5jtn0p3lcpk2ydsu4tp2h054suygythucpa,1063535,0,0,0,1063535,1.063535
ki1wu4tnjpu68cy8s05yc9petm9j7vcecd6dp6ddz,1063174,0,0,0,1063174,1.063174
ki1axsg0cg7huzxvct0t0n4rfnjnn9qgc8z0hhk98,1063023,0,0,0,1063023,1.063023
ki1hkzucrn9nsky8l4vsxud9k8k07qf6ygzxhcu5c,1063008,0,0,0,1063008,1.063008
ki1t4l23wsja0qcx7cq80lhwzltyasfsfnamj3d0x,1062542,0,0,0,1062542,1.062542
ki1qgrcu9p46nmxddeuqe6saqhccdzqr6xwgkedhc,1062518,0,0,0,1062518,1.062518
ki1uandun0kd959u4k7s5yx00kzff423nkdtnn5du,1062468,0,0,0,1062468,1.062468
ki10cy7r8aqm6mnptc8xr4nekhh7r9tmw467jll3s,1062464,0,0,0,1062464,1.062464
ki1pumcg7jzk9rftgglv5l2pp9eylvksjz0maf4px,1062309,0,0,0,1062309,1.062309
ki1v8ua7k9ly2kjv62agyey6d6zdgdkvjyc08r3xy,1061889,0,0,0,1061889,1.061889
ki1fk29y2hpd79zp5eg25q2nhavk97tqnrprzxenn,1061788,0,0,0,1061788,1.061788
ki1uup8gpzrk5wpaw8tu6ml72ur3ag0u6wm6v4hlf,1061581,0,0,0,1061581,1.061581
ki1zrs53496tm53ucuw8c2g88l6hhtjfzrx8jyv6h,1061191,0,0,0,1061191,1.061191
ki1eky0cg74z593pa6h5xf54uxkfclq26x22d5gv5,1060891,0,0,0,1060891,1.060891
ki10vd7prq5nwn37k0ha27n8ufd4l7wxtp04fny3s,1060847,0,0,0,1060847,1.060847
ki10g7lezha5r00zzk4m6uuqjmgcqyem8wl5gnkme,1060598,0,0,0,1060598,1.060598
ki1xmwxhdfh60fem5w79nu8e0nczg2hhy28jx2up7,1060208,0,0,0,1060208,1.060208
ki1d856f04nk57mmrd2skf6khqtlg5dazqf0ltx07,1060054,0,0,0,1060054,1.060054
ki1g9q69rgpjq7qke95mqg4fwg6qnede0jf4egdsr,1059932,14026095,0,2870296,17956323,17.956323
ki1ksl5dw4qf6wzrrcvjhy3yvqxux6qvk9y6l6smq,1059874,0,0,0,1059874,1.059874
